algorithm,ari,cost_ratio_vs_kmeans,cost_sse,d,dataset,extra__algorithm,extra__avg_update_ms,extra__beta,extra__c2,extra__chunk_size,extra__coreset_factor,extra__coreset_per_round,extra__cost_is_approx,extra__d,extra__dimension,extra__eps,extra__final_lower_bound,extra__final_summary_size,extra__gamma,extra__levels_used,extra__m_factor,extra__m_summary,extra__max_chunk_summary_size,extra__mode,extra__num_phases,extra__peak_mem_bytes,extra__phase_summaries,extra__points_seen,extra__r,extra__repeat_factor,extra__repetitions,extra__stream_is_single_pass,extra__summary_points,extra__summary_size,extra__throughput_pts_per_sec,k,memory,n,nmi,quality_loss_pct_vs_kmeans,runtime_sec,seed,stream_model,sweep_id
Boutsidis2014_RandomProj_STREAMING,0.39715,1.02737,83081.01962,25.0,anisotropic,,31.97022,,2.0,8192.0,,,0.0,25.0,,2.5,,,,,,,,batch_stream_wrapper,,195946525.0,,30000.0,10.0,,,0.0,,,211537.68862,16.0,4968.0,30000.0,0.6364,2.73723,0.14181,77.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.40714,1.03137,83404.44232,25.0,anisotropic,,152.36265,,,8192.0,,,,,,,,,,1.0,3.0,48.0,,,,195964826.0,,30000.0,,,,,48.0,,46931.2515,16.0,9984.0,30000.0,0.64533,3.13717,0.63923,77.0,insertion-only,Kmeans_sweep
[16]Charikar_PLS_KMeans,0.41784,0.99051,80100.18143,25.0,anisotropic,,9.4397,1.5,,8192.0,,,,,25.0,,355.16687,5142.0,0.25,,,,,,16.0,202994575.0,"[{'phase': 1, 'Li': 0.8110797653178135, 'raw_start_index': 0, 'raw_consumed': 5791, 'summary_in_size': 0, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.004482509287422821, 'median_limit': 5791, 'cost_limit': 25.95455249017003, 'winner_processed_items': 5791, 'winner_raw_points_read': 5791, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 2, 'Li': 1.2166196479767202, 'raw_start_index': 5791, 'raw_consumed': 0, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.006723763931134231, 'median_limit': 5791, 'cost_limit': 38.931828735255046, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 3, 'Li': 1.8249294719650804, 'raw_start_index': 5792, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.010085645896701348, 'median_limit': 5791, 'cost_limit': 58.39774310288257, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 4, 'Li': 2.7373942079476206, 'raw_start_index': 5793, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.01512846884505202, 'median_limit': 5791, 'cost_limit': 87.59661465432386, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 5, 'Li': 4.106091311921431, 'raw_start_index': 5794, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.022692703267578034, 'median_limit': 5791, 'cost_limit': 131.3949219814858, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 6, 'Li': 6.159136967882146, 'raw_start_index': 5795, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.03403905490136705, 'median_limit': 5791, 'cost_limit': 197.09238297222868, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 7, 'Li': 9.238705451823218, 'raw_start_index': 5796, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.05105858235205057, 'median_limit': 5791, 'cost_limit': 295.638574458343, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 8, 'Li': 13.858058177734828, 'raw_start_index': 5797, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.07658787352807585, 'median_limit': 5791, 'cost_limit': 443.4578616875145, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 9, 'Li': 20.787087266602242, 'raw_start_index': 5798, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.11488181029211378, 'median_limit': 5791, 'cost_limit': 665.1867925312717, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 10, 'Li': 31.180630899903363, 'raw_start_index': 5799, 'raw_consumed': 4, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.17232271543817065, 'median_limit': 5791, 'cost_limit': 997.7801887969076, 'winner_processed_items': 5796, 'winner_raw_points_read': 4, 'winner_num_centers': 5791, 'winner_cost': 0.7568404270256721, 'num_parallel_runs': 21}, {'phase': 11, 'Li': 46.770946349855045, 'raw_start_index': 5803, 'raw_consumed': 56, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.258484073157256, 'median_limit': 5791, 'cost_limit': 1496.6702831953614, 'winner_processed_items': 5847, 'winner_raw_points_read': 56, 'winner_num_centers': 5791, 'winner_cost': 11.54815105545533, 'num_parallel_runs': 21}, {'phase': 12, 'Li': 70.15641952478256, 'raw_start_index': 5859, 'raw_consumed': 568, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.387726109735884, 'median_limit': 5791, 'cost_limit': 2245.005424793042, 'winner_processed_items': 6359, 'winner_raw_points_read': 568, 'winner_num_centers': 5791, 'winner_cost': 162.35595919587905, 'num_parallel_runs': 21}, {'phase': 13, 'Li': 105.23462928717385, 'raw_start_index': 6427, 'raw_consumed': 2228, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.5815891646038259, 'median_limit': 5791, 'cost_limit': 3367.508137189563, 'winner_processed_items': 8019, 'winner_raw_points_read': 2228, 'winner_num_centers': 5791, 'winner_cost': 783.6490355232496, 'num_parallel_runs': 21}, {'phase': 14, 'Li': 157.85194393076077, 'raw_start_index': 8655, 'raw_consumed': 4647, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.8723837469057389, 'median_limit': 5791, 'cost_limit': 5051.262205784345, 'winner_processed_items': 10438, 'winner_raw_points_read': 4647, 'winner_num_centers': 5791, 'winner_cost': 1797.903250624712, 'num_parallel_runs': 21}, {'phase': 15, 'Li': 236.77791589614117, 'raw_start_index': 13302, 'raw_consumed': 8221, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 1.3085756203586085, 'median_limit': 5791, 'cost_limit': 7576.893308676517, 'winner_processed_items': 14012, 'winner_raw_points_read': 8221, 'winner_num_centers': 5791, 'winner_cost': 3289.2024286124006, 'num_parallel_runs': 21}, {'phase': 16, 'Li': 355.16687384421175, 'raw_start_index': 21523, 'raw_consumed': 8477, 'summary_in_size': 5791, 'summary_out_size': 5142, 'chunk_size': 8192, 'facility_cost': 1.9628634305379127, 'median_limit': 5791, 'cost_limit': 11365.339963014776, 'winner_processed_items': 14268, 'winner_raw_points_read': 8477, 'winner_num_centers': 5142, 'winner_cost': 3872.795685858392, 'num_parallel_runs': 21}]",30000.0,,,,,,,105.93548,16.0,1069536.0,30000.0,0.65257,-0.94883,283.19124,77.0,insertion-only,Kmeans_sweep
KMeans(sk),0.39453,1.0,79572.82031,25.0,anisotropic,,,,,,,,,,,,,,,,,,,,,98077499.0,,30000.0,,,,,,,196403.97417,16.0,3121600.0,30000.0,0.6413,0.0,0.15274,211.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.40459,1.31869,104932.375,25.0,anisotropic,Ailon2009 tuned (no refinement),2562.26149,,,8192.0,1.0,3.0,,,,,,,,,,,48.0,,,114960843.0,,30000.0,,1.0,11.0,,,192.0,2926.64644,16.0,20736.0,30000.0,0.64262,31.86961,10.25064,211.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.41,1.10617,88021.53877,25.0,anisotropic,,32.18514,,2.0,8192.0,,,0.0,25.0,,2.5,,,,,,,,batch_stream_wrapper,,195946620.0,,30000.0,10.0,,,0.0,,,208141.52513,16.0,4968.0,30000.0,0.63887,10.61759,0.14413,211.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.43938,1.06581,84809.7321,25.0,anisotropic,,156.69392,,,8192.0,,,,,,,,,,1.0,3.0,48.0,,,,195965211.0,,30000.0,,,,,48.0,,45371.96161,16.0,9984.0,30000.0,0.65013,6.58128,0.6612,211.0,insertion-only,Kmeans_sweep
[16]Charikar_PLS_KMeans,0.39031,0.99641,79287.64446,25.0,anisotropic,,9.53167,1.5,,8192.0,,,,,25.0,,355.16687,5095.0,0.25,,,,,,16.0,202984812.0,"[{'phase': 1, 'Li': 0.8110797653178135, 'raw_start_index': 0, 'raw_consumed': 5791, 'summary_in_size': 0, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.004482509287422821, 'median_limit': 5791, 'cost_limit': 25.95455249017003, 'winner_processed_items': 5791, 'winner_raw_points_read': 5791, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 2, 'Li': 1.2166196479767202, 'raw_start_index': 5791, 'raw_consumed': 0, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.006723763931134231, 'median_limit': 5791, 'cost_limit': 38.931828735255046, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 3, 'Li': 1.8249294719650804, 'raw_start_index': 5792, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.010085645896701348, 'median_limit': 5791, 'cost_limit': 58.39774310288257, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 4, 'Li': 2.7373942079476206, 'raw_start_index': 5793, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.01512846884505202, 'median_limit': 5791, 'cost_limit': 87.59661465432386, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 5, 'Li': 4.106091311921431, 'raw_start_index': 5794, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.022692703267578034, 'median_limit': 5791, 'cost_limit': 131.3949219814858, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 6, 'Li': 6.159136967882146, 'raw_start_index': 5795, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.03403905490136705, 'median_limit': 5791, 'cost_limit': 197.09238297222868, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 7, 'Li': 9.238705451823218, 'raw_start_index': 5796, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.05105858235205057, 'median_limit': 5791, 'cost_limit': 295.638574458343, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 8, 'Li': 13.858058177734828, 'raw_start_index': 5797, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.07658787352807585, 'median_limit': 5791, 'cost_limit': 443.4578616875145, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 9, 'Li': 20.787087266602242, 'raw_start_index': 5798, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.11488181029211378, 'median_limit': 5791, 'cost_limit': 665.1867925312717, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 10, 'Li': 31.180630899903363, 'raw_start_index': 5799, 'raw_consumed': 4, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.17232271543817065, 'median_limit': 5791, 'cost_limit': 997.7801887969076, 'winner_processed_items': 5796, 'winner_raw_points_read': 4, 'winner_num_centers': 5791, 'winner_cost': 0.71059266497085, 'num_parallel_runs': 21}, {'phase': 11, 'Li': 46.770946349855045, 'raw_start_index': 5803, 'raw_consumed': 59, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.258484073157256, 'median_limit': 5791, 'cost_limit': 1496.6702831953614, 'winner_processed_items': 5850, 'winner_raw_points_read': 59, 'winner_num_centers': 5791, 'winner_cost': 12.049202589294703, 'num_parallel_runs': 21}, {'phase': 12, 'Li': 70.15641952478256, 'raw_start_index': 5862, 'raw_consumed': 590, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.387726109735884, 'median_limit': 5791, 'cost_limit': 2245.005424793042, 'winner_processed_items': 6381, 'winner_raw_points_read': 590, 'winner_num_centers': 5791, 'winner_cost': 168.18989201489018, 'num_parallel_runs': 21}, {'phase': 13, 'Li': 105.23462928717385, 'raw_start_index': 6452, 'raw_consumed': 2228, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.5815891646038259, 'median_limit': 5791, 'cost_limit': 3367.508137189563, 'winner_processed_items': 8019, 'winner_raw_points_read': 2228, 'winner_num_centers': 5791, 'winner_cost': 785.97221587935, 'num_parallel_runs': 21}, {'phase': 14, 'Li': 157.85194393076077, 'raw_start_index': 8680, 'raw_consumed': 4748, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.8723837469057389, 'median_limit': 5791, 'cost_limit': 5051.262205784345, 'winner_processed_items': 10539, 'winner_raw_points_read': 4748, 'winner_num_centers': 5791, 'winner_cost': 1824.2962486101824, 'num_parallel_runs': 21}, {'phase': 15, 'Li': 236.77791589614117, 'raw_start_index': 13428, 'raw_consumed': 7967, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 1.3085756203586085, 'median_limit': 5791, 'cost_limit': 7576.893308676517, 'winner_processed_items': 13758, 'winner_raw_points_read': 7967, 'winner_num_centers': 5791, 'winner_cost': 3184.777503012259, 'num_parallel_runs': 21}, {'phase': 16, 'Li': 355.16687384421175, 'raw_start_index': 21395, 'raw_consumed': 8605, 'summary_in_size': 5791, 'summary_out_size': 5095, 'chunk_size': 8192, 'facility_cost': 1.9628634305379127, 'median_limit': 5791, 'cost_limit': 11365.339963014776, 'winner_processed_items': 14396, 'winner_raw_points_read': 8605, 'winner_num_centers': 5095, 'winner_cost': 3970.4250659070403, 'num_parallel_runs': 21}]",30000.0,,,,,,,104.91336,16.0,1059760.0,30000.0,0.64683,-0.35838,285.95023,211.0,insertion-only,Kmeans_sweep
KMeans(sk),0.99234,1.0,1939733.75,25.0,high_dim_sparseish,,,,,,,,,,,,,,,,,,,,,98077648.0,,30000.0,,,,,,,247663.91016,16.0,3121600.0,30000.0,0.99323,0.0,0.12113,42.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.79073,2.15163,4173595.5,25.0,high_dim_sparseish,Ailon2009 tuned (no refinement),2586.38855,,,8192.0,1.0,3.0,,,,,,,,,,,48.0,,,114960843.0,,30000.0,,1.0,11.0,,,192.0,2899.33968,16.0,20736.0,30000.0,0.9059,115.16331,10.34718,42.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.86898,1.07733,2089748.73551,25.0,high_dim_sparseish,,31.128,,2.0,8192.0,,,0.0,25.0,,2.5,,,,,,,,batch_stream_wrapper,,195947357.0,,30000.0,10.0,,,0.0,,,216856.54867,16.0,4968.0,30000.0,0.92325,7.73379,0.13834,42.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.99234,1.00007,1939875.32993,25.0,high_dim_sparseish,,153.88392,,,8192.0,,,,,,,,,,1.0,3.0,48.0,,,,195967561.0,,30000.0,,,,,48.0,,46074.83843,16.0,9984.0,30000.0,0.99325,0.00729,0.65111,42.0,insertion-only,Kmeans_sweep
[16]Charikar_PLS_KMeans,0.99241,1.00049,1940702.84086,25.0,high_dim_sparseish,,10.23153,1.5,,8192.0,,,,,25.0,,29034.26571,5598.0,0.25,,,,,,18.0,203091644.0,"[{'phase': 1, 'Li': 29.468595882187063, 'raw_start_index': 0, 'raw_consumed': 5791, 'summary_in_size': 0, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.16286099145557403, 'median_limit': 5791, 'cost_limit': 942.995068229986, 'winner_processed_items': 5791, 'winner_raw_points_read': 5791, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 2, 'Li': 44.2028938232806, 'raw_start_index': 5791, 'raw_consumed': 0, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.24429148718336105, 'median_limit': 5791, 'cost_limit': 1414.492602344979, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 3, 'Li': 66.3043407349209, 'raw_start_index': 5792, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.3664372307750416, 'median_limit': 5791, 'cost_limit': 2121.7389035174688, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 4, 'Li': 99.45651110238134, 'raw_start_index': 5793, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.5496558461625624, 'median_limit': 5791, 'cost_limit': 3182.608355276203, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 5, 'Li': 149.184766653572, 'raw_start_index': 5794, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.8244837692438436, 'median_limit': 5791, 'cost_limit': 4773.912532914304, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 6, 'Li': 223.77714998035802, 'raw_start_index': 5795, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 1.2367256538657654, 'median_limit': 5791, 'cost_limit': 7160.868799371457, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 7, 'Li': 335.66572497053704, 'raw_start_index': 5796, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 1.855088480798648, 'median_limit': 5791, 'cost_limit': 10741.303199057185, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 8, 'Li': 503.4985874558056, 'raw_start_index': 5797, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 2.7826327211979724, 'median_limit': 5791, 'cost_limit': 16111.954798585779, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 9, 'Li': 755.2478811837084, 'raw_start_index': 5798, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 4.173949081796958, 'median_limit': 5791, 'cost_limit': 24167.93219787867, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 10, 'Li': 1132.8718217755627, 'raw_start_index': 5799, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 6.260923622695438, 'median_limit': 5791, 'cost_limit': 36251.898296818006, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 11, 'Li': 1699.307732663344, 'raw_start_index': 5800, 'raw_consumed': 1, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 9.391385434043157, 'median_limit': 5791, 'cost_limit': 54377.84744522701, 'winner_processed_items': 5793, 'winner_raw_points_read': 1, 'winner_num_centers': 5791, 'winner_cost': 16.287991697083044, 'num_parallel_runs': 21}, {'phase': 12, 'Li': 2548.961598995016, 'raw_start_index': 5801, 'raw_consumed': 19, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 14.087078151064736, 'median_limit': 5791, 'cost_limit': 81566.77116784052, 'winner_processed_items': 5810, 'winner_raw_points_read': 19, 'winner_num_centers': 5791, 'winner_cost': 196.99798110983212, 'num_parallel_runs': 21}, {'phase': 13, 'Li': 3823.4423984925243, 'raw_start_index': 5820, 'raw_consumed': 132, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 21.130617226597106, 'median_limit': 5791, 'cost_limit': 122350.15675176078, 'winner_processed_items': 5923, 'winner_raw_points_read': 132, 'winner_num_centers': 5791, 'winner_cost': 2061.156444468512, 'num_parallel_runs': 21}, {'phase': 14, 'Li': 5735.163597738787, 'raw_start_index': 5952, 'raw_consumed': 574, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 31.695925839895658, 'median_limit': 5791, 'cost_limit': 183525.23512764118, 'winner_processed_items': 6365, 'winner_raw_points_read': 574, 'winner_num_centers': 5791, 'winner_cost': 12560.333037921575, 'num_parallel_runs': 21}, {'phase': 15, 'Li': 8602.745396608181, 'raw_start_index': 6526, 'raw_consumed': 1805, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 47.5438887598435, 'median_limit': 5791, 'cost_limit': 275287.8526914618, 'winner_processed_items': 7596, 'winner_raw_points_read': 1805, 'winner_num_centers': 5791, 'winner_cost': 51123.87061878434, 'num_parallel_runs': 21}, {'phase': 16, 'Li': 12904.118094912272, 'raw_start_index': 8331, 'raw_consumed': 3908, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 71.31583313976525, 'median_limit': 5791, 'cost_limit': 412931.7790371927, 'winner_processed_items': 9699, 'winner_raw_points_read': 3908, 'winner_num_centers': 5791, 'winner_cost': 127269.62300624972, 'num_parallel_runs': 21}, {'phase': 17, 'Li': 19356.177142368408, 'raw_start_index': 12239, 'raw_consumed': 7183, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 106.97374970964786, 'median_limit': 5791, 'cost_limit': 619397.668555789, 'winner_processed_items': 12974, 'winner_raw_points_read': 7183, 'winner_num_centers': 5791, 'winner_cost': 252840.1843364166, 'num_parallel_runs': 21}, {'phase': 18, 'Li': 29034.26571355261, 'raw_start_index': 19422, 'raw_consumed': 10578, 'summary_in_size': 5791, 'summary_out_size': 5598, 'chunk_size': 8192, 'facility_cost': 160.46062456447177, 'median_limit': 5791, 'cost_limit': 929096.5028336835, 'winner_processed_items': 16369, 'winner_raw_points_read': 10578, 'winner_num_centers': 5598, 'winner_cost': 392646.2935465102, 'num_parallel_runs': 21}]",30000.0,,,,,,,97.73708,16.0,1164384.0,30000.0,0.9933,0.04995,306.94592,42.0,insertion-only,Kmeans_sweep
KMeans(sk),0.91794,1.0,2026463.25,25.0,high_dim_sparseish,,,,,,,,,,,,,,,,,,,,,98077560.0,,30000.0,,,,,,,213618.61387,16.0,3121600.0,30000.0,0.97308,0.0,0.14043,77.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.68258,2.31806,4697477.0,25.0,high_dim_sparseish,Ailon2009 tuned (no refinement),2505.58682,,,8192.0,1.0,3.0,,,,,,,,,,,48.0,,,114960894.0,,30000.0,,1.0,11.0,,,192.0,2992.79421,16.0,20736.0,30000.0,0.8315,131.80667,10.02407,77.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.79024,1.07967,2187920.73567,25.0,high_dim_sparseish,,31.493,,2.0,8192.0,,,0.0,25.0,,2.5,,,,,,,,batch_stream_wrapper,,195949770.0,,30000.0,10.0,,,0.0,,,208481.5869,16.0,4968.0,30000.0,0.85421,7.96745,0.14389,77.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.99234,0.95721,1939769.93438,25.0,high_dim_sparseish,,154.21974,,,8192.0,,,,,,,,,,1.0,3.0,48.0,,,,195967600.0,,30000.0,,,,,48.0,,46283.27555,16.0,9984.0,30000.0,0.99323,-4.27806,0.64818,77.0,insertion-only,Kmeans_sweep
